wordID,userID,condition,block,score
moeder,R_PZFmixL2FueVvH3,C,5,0
moeder,R_PZFmixL2FueVvH3,C,6,0
afbeelding,R_PZFmixL2FueVvH3,C,4,0
afbeelding,R_PZFmixL2FueVvH3,C,5,1
afbeelding,R_PZFmixL2FueVvH3,C,6,0
bericht,R_PZFmixL2FueVvH3,C,4,1
bericht,R_PZFmixL2FueVvH3,C,5,0
bericht,R_PZFmixL2FueVvH3,C,6,1
rest,R_PZFmixL2FueVvH3,C,4,0
rest,R_PZFmixL2FueVvH3,C,5,0
rest,R_PZFmixL2FueVvH3,C,6,1
katoen,R_PZFmixL2FueVvH3,NC,4,1
katoen,R_PZFmixL2FueVvH3,NC,5,1
katoen,R_PZFmixL2FueVvH3,NC,6,1
omstandigheden,R_PZFmixL2FueVvH3,NC,4,1
omstandigheden,R_PZFmixL2FueVvH3,NC,5,0
omstandigheden,R_PZFmixL2FueVvH3,NC,6,0
badkamer,R_PZFmixL2FueVvH3,NC,4,1
badkamer,R_PZFmixL2FueVvH3,NC,5,1
badkamer,R_PZFmixL2FueVvH3,NC,6,1
donderdag,R_PZFmixL2FueVvH3,NC,4,1
donderdag,R_PZFmixL2FueVvH3,NC,5,1
donderdag,R_PZFmixL2FueVvH3,NC,6,1
suiker,R_PZFmixL2FueVvH3,NC,4,1
suiker,R_PZFmixL2FueVvH3,NC,5,1
suiker,R_PZFmixL2FueVvH3,NC,6,1
klimaat,R_PZFmixL2FueVvH3,C,4,1
klimaat,R_PZFmixL2FueVvH3,C,5,1
klimaat,R_PZFmixL2FueVvH3,C,6,1
trein,R_PZFmixL2FueVvH3,C,4,0
trein,R_PZFmixL2FueVvH3,C,5,1
trein,R_PZFmixL2FueVvH3,C,6,1
gebed,R_PZFmixL2FueVvH3,C,4,1
gebed,R_PZFmixL2FueVvH3,C,5,1
gebed,R_PZFmixL2FueVvH3,C,6,1
kans,R_PZFmixL2FueVvH3,C,4,0
kans,R_PZFmixL2FueVvH3,C,5,1
kans,R_PZFmixL2FueVvH3,C,6,1
verwachting,R_PZFmixL2FueVvH3,C,4,1
verwachting,R_PZFmixL2FueVvH3,C,5,1
verwachting,R_PZFmixL2FueVvH3,C,6,1
deur,R_PZFmixL2FueVvH3,NC,4,0
deur,R_PZFmixL2FueVvH3,NC,5,1
deur,R_PZFmixL2FueVvH3,NC,6,1
burgemeester,R_PZFmixL2FueVvH3,NC,4,0
burgemeester,R_PZFmixL2FueVvH3,NC,5,0
burgemeester,R_PZFmixL2FueVvH3,NC,6,1
schoonheidssalon,R_PZFmixL2FueVvH3,NC,4,1
schoonheidssalon,R_PZFmixL2FueVvH3,NC,5,1
schoonheidssalon,R_PZFmixL2FueVvH3,NC,6,1
liefde,R_PZFmixL2FueVvH3,NC,4,0
liefde,R_PZFmixL2FueVvH3,NC,5,0
liefde,R_PZFmixL2FueVvH3,NC,6,1
geluk,R_PZFmixL2FueVvH3,NC,4,0
geluk,R_PZFmixL2FueVvH3,NC,5,0
geluk,R_PZFmixL2FueVvH3,NC,6,1
water,R_PZFmixL2FueVvH3,C,4,1
water,R_PZFmixL2FueVvH3,C,5,0
water,R_PZFmixL2FueVvH3,C,6,1
vuur,R_PZFmixL2FueVvH3,C,4,1
vuur,R_PZFmixL2FueVvH3,C,5,1
vuur,R_PZFmixL2FueVvH3,C,6,1
gras,R_PZFmixL2FueVvH3,C,4,1
gras,R_PZFmixL2FueVvH3,C,5,1
gras,R_PZFmixL2FueVvH3,C,6,1
honing,R_PZFmixL2FueVvH3,C,4,1
honing,R_PZFmixL2FueVvH3,C,5,1
honing,R_PZFmixL2FueVvH3,C,6,1
manier,R_PZFmixL2FueVvH3,C,4,1
manier,R_PZFmixL2FueVvH3,C,5,1
manier,R_PZFmixL2FueVvH3,C,6,1
minuut,R_PZFmixL2FueVvH3,NC,4,1
minuut,R_PZFmixL2FueVvH3,NC,5,1
minuut,R_PZFmixL2FueVvH3,NC,6,1
inhoud,R_PZFmixL2FueVvH3,NC,4,0
inhoud,R_PZFmixL2FueVvH3,NC,5,0
inhoud,R_PZFmixL2FueVvH3,NC,6,1
baas,R_PZFmixL2FueVvH3,NC,4,1
baas,R_PZFmixL2FueVvH3,NC,5,1
baas,R_PZFmixL2FueVvH3,NC,6,1
ogen,R_PZFmixL2FueVvH3,NC,4,1
ogen,R_PZFmixL2FueVvH3,NC,5,1
ogen,R_PZFmixL2FueVvH3,NC,6,1
dinsdag,R_PZFmixL2FueVvH3,NC,4,0
dinsdag,R_PZFmixL2FueVvH3,NC,5,1
dinsdag,R_PZFmixL2FueVvH3,NC,6,1
inhoud,R_28MoglsGZnolydQ,C,1,0
inhoud,R_28MoglsGZnolydQ,C,2,0
inhoud,R_28MoglsGZnolydQ,C,3,1
donderdag,R_28MoglsGZnolydQ,C,1,1
donderdag,R_28MoglsGZnolydQ,C,2,1
donderdag,R_28MoglsGZnolydQ,C,3,1
dinsdag,R_28MoglsGZnolydQ,C,1,1
dinsdag,R_28MoglsGZnolydQ,C,2,1
dinsdag,R_28MoglsGZnolydQ,C,3,1
schoonheidssalon,R_28MoglsGZnolydQ,C,1,0
schoonheidssalon,R_28MoglsGZnolydQ,C,2,1
schoonheidssalon,R_28MoglsGZnolydQ,C,3,1
badkamer,R_28MoglsGZnolydQ,C,1,1
badkamer,R_28MoglsGZnolydQ,C,2,0
badkamer,R_28MoglsGZnolydQ,C,3,1
rest,R_28MoglsGZnolydQ,NC,1,0
rest,R_28MoglsGZnolydQ,NC,2,0
rest,R_28MoglsGZnolydQ,NC,3,0
klimaat,R_28MoglsGZnolydQ,NC,1,1
klimaat,R_28MoglsGZnolydQ,NC,2,0
klimaat,R_28MoglsGZnolydQ,NC,3,0
vuur,R_28MoglsGZnolydQ,NC,1,0
vuur,R_28MoglsGZnolydQ,NC,2,1
vuur,R_28MoglsGZnolydQ,NC,3,1
gebed,R_28MoglsGZnolydQ,NC,1,1
gebed,R_28MoglsGZnolydQ,NC,2,1
gebed,R_28MoglsGZnolydQ,NC,3,0
energie,R_28MoglsGZnolydQ,NC,1,0
energie,R_28MoglsGZnolydQ,NC,2,0
energie,R_28MoglsGZnolydQ,NC,3,0
omstandigheden,R_28MoglsGZnolydQ,C,1,0
omstandigheden,R_28MoglsGZnolydQ,C,2,0
omstandigheden,R_28MoglsGZnolydQ,C,3,0
liefde,R_28MoglsGZnolydQ,C,1,0
liefde,R_28MoglsGZnolydQ,C,2,0
liefde,R_28MoglsGZnolydQ,C,3,1
baas,R_28MoglsGZnolydQ,C,1,1
baas,R_28MoglsGZnolydQ,C,2,0
baas,R_28MoglsGZnolydQ,C,3,1
burgemeester,R_28MoglsGZnolydQ,C,1,1
burgemeester,R_28MoglsGZnolydQ,C,2,0
burgemeester,R_28MoglsGZnolydQ,C,3,0
suiker,R_28MoglsGZnolydQ,C,1,0
suiker,R_28MoglsGZnolydQ,C,2,1
suiker,R_28MoglsGZnolydQ,C,3,0
afbeelding,R_28MoglsGZnolydQ,NC,1,1
afbeelding,R_28MoglsGZnolydQ,NC,2,1
afbeelding,R_28MoglsGZnolydQ,NC,3,0
water,R_28MoglsGZnolydQ,NC,1,0
water,R_28MoglsGZnolydQ,NC,2,1
water,R_28MoglsGZnolydQ,NC,3,1
trein,R_28MoglsGZnolydQ,NC,1,0
trein,R_28MoglsGZnolydQ,NC,2,1
trein,R_28MoglsGZnolydQ,NC,3,1
honing,R_28MoglsGZnolydQ,NC,1,1
honing,R_28MoglsGZnolydQ,NC,2,1
honing,R_28MoglsGZnolydQ,NC,3,1
kans,R_28MoglsGZnolydQ,NC,1,0
kans,R_28MoglsGZnolydQ,NC,2,0
kans,R_28MoglsGZnolydQ,NC,3,1
deur,R_28MoglsGZnolydQ,C,1,0
deur,R_28MoglsGZnolydQ,C,2,0
deur,R_28MoglsGZnolydQ,C,3,0
geluk,R_28MoglsGZnolydQ,C,1,0
geluk,R_28MoglsGZnolydQ,C,2,0
geluk,R_28MoglsGZnolydQ,C,3,1
katoen,R_28MoglsGZnolydQ,C,1,1
katoen,R_28MoglsGZnolydQ,C,2,0
katoen,R_28MoglsGZnolydQ,C,3,1
ogen,R_28MoglsGZnolydQ,C,1,0
ogen,R_28MoglsGZnolydQ,C,2,1
ogen,R_28MoglsGZnolydQ,C,3,1
minuut,R_28MoglsGZnolydQ,C,1,1
minuut,R_28MoglsGZnolydQ,C,2,0
minuut,R_28MoglsGZnolydQ,C,3,1
bericht,R_28MoglsGZnolydQ,NC,1,1
bericht,R_28MoglsGZnolydQ,NC,2,0
bericht,R_28MoglsGZnolydQ,NC,3,0
moeder,R_28MoglsGZnolydQ,NC,1,0
moeder,R_28MoglsGZnolydQ,NC,2,0
moeder,R_28MoglsGZnolydQ,NC,3,0
verwachting,R_28MoglsGZnolydQ,NC,1,0
verwachting,R_28MoglsGZnolydQ,NC,2,1
verwachting,R_28MoglsGZnolydQ,NC,3,1
manier,R_28MoglsGZnolydQ,NC,1,1
manier,R_28MoglsGZnolydQ,NC,2,1
manier,R_28MoglsGZnolydQ,NC,3,0
gras,R_28MoglsGZnolydQ,NC,1,1
gras,R_28MoglsGZnolydQ,NC,2,0
gras,R_28MoglsGZnolydQ,NC,3,1
inhoud,R_28MoglsGZnolydQ,C,4,1
inhoud,R_28MoglsGZnolydQ,C,5,1
inhoud,R_28MoglsGZnolydQ,C,6,0
donderdag,R_28MoglsGZnolydQ,C,4,0
donderdag,R_28MoglsGZnolydQ,C,5,0
donderdag,R_28MoglsGZnolydQ,C,6,1
dinsdag,R_28MoglsGZnolydQ,C,4,1
dinsdag,R_28MoglsGZnolydQ,C,5,1
dinsdag,R_28MoglsGZnolydQ,C,6,1
schoonheidssalon,R_28MoglsGZnolydQ,C,4,1
schoonheidssalon,R_28MoglsGZnolydQ,C,5,1
schoonheidssalon,R_28MoglsGZnolydQ,C,6,0
badkamer,R_28MoglsGZnolydQ,C,4,1
badkamer,R_28MoglsGZnolydQ,C,5,1
badkamer,R_28MoglsGZnolydQ,C,6,0
rest,R_28MoglsGZnolydQ,NC,4,0
rest,R_28MoglsGZnolydQ,NC,5,1
rest,R_28MoglsGZnolydQ,NC,6,0
klimaat,R_28MoglsGZnolydQ,NC,4,1
klimaat,R_28MoglsGZnolydQ,NC,5,1
klimaat,R_28MoglsGZnolydQ,NC,6,1
vuur,R_28MoglsGZnolydQ,NC,4,1
vuur,R_28MoglsGZnolydQ,NC,5,1
vuur,R_28MoglsGZnolydQ,NC,6,1
gebed,R_28MoglsGZnolydQ,NC,4,1
gebed,R_28MoglsGZnolydQ,NC,5,1
gebed,R_28MoglsGZnolydQ,NC,6,1
energie,R_28MoglsGZnolydQ,NC,4,1
energie,R_28MoglsGZnolydQ,NC,5,0
energie,R_28MoglsGZnolydQ,NC,6,0
omstandigheden,R_28MoglsGZnolydQ,C,4,0
omstandigheden,R_28MoglsGZnolydQ,C,5,0
omstandigheden,R_28MoglsGZnolydQ,C,6,0
liefde,R_28MoglsGZnolydQ,C,4,1
liefde,R_28MoglsGZnolydQ,C,5,1
liefde,R_28MoglsGZnolydQ,C,6,1
baas,R_28MoglsGZnolydQ,C,4,1
baas,R_28MoglsGZnolydQ,C,5,1
baas,R_28MoglsGZnolydQ,C,6,1
burgemeester,R_28MoglsGZnolydQ,C,4,1
burgemeester,R_28MoglsGZnolydQ,C,5,1
burgemeester,R_28MoglsGZnolydQ,C,6,1
suiker,R_28MoglsGZnolydQ,C,4,0
suiker,R_28MoglsGZnolydQ,C,5,1
suiker,R_28MoglsGZnolydQ,C,6,1
afbeelding,R_28MoglsGZnolydQ,NC,4,0
afbeelding,R_28MoglsGZnolydQ,NC,5,1
afbeelding,R_28MoglsGZnolydQ,NC,6,1
water,R_28MoglsGZnolydQ,NC,4,1
water,R_28MoglsGZnolydQ,NC,5,1
water,R_28MoglsGZnolydQ,NC,6,1
trein,R_28MoglsGZnolydQ,NC,4,1
trein,R_28MoglsGZnolydQ,NC,5,1
trein,R_28MoglsGZnolydQ,NC,6,1
honing,R_28MoglsGZnolydQ,NC,4,1
honing,R_28MoglsGZnolydQ,NC,5,1
honing,R_28MoglsGZnolydQ,NC,6,1
kans,R_28MoglsGZnolydQ,NC,4,0
kans,R_28MoglsGZnolydQ,NC,5,1
kans,R_28MoglsGZnolydQ,NC,6,1
deur,R_28MoglsGZnolydQ,C,4,0
deur,R_28MoglsGZnolydQ,C,5,1
deur,R_28MoglsGZnolydQ,C,6,1
geluk,R_28MoglsGZnolydQ,C,4,0
geluk,R_28MoglsGZnolydQ,C,5,1
geluk,R_28MoglsGZnolydQ,C,6,1
katoen,R_28MoglsGZnolydQ,C,4,1
katoen,R_28MoglsGZnolydQ,C,5,1
katoen,R_28MoglsGZnolydQ,C,6,1
ogen,R_28MoglsGZnolydQ,C,4,0
ogen,R_28MoglsGZnolydQ,C,5,0
ogen,R_28MoglsGZnolydQ,C,6,1
minuut,R_28MoglsGZnolydQ,C,4,0
minuut,R_28MoglsGZnolydQ,C,5,1
minuut,R_28MoglsGZnolydQ,C,6,0
bericht,R_28MoglsGZnolydQ,NC,4,1
bericht,R_28MoglsGZnolydQ,NC,5,0
bericht,R_28MoglsGZnolydQ,NC,6,0
moeder,R_28MoglsGZnolydQ,NC,4,1
moeder,R_28MoglsGZnolydQ,NC,5,1
moeder,R_28MoglsGZnolydQ,NC,6,1
verwachting,R_28MoglsGZnolydQ,NC,4,1
verwachting,R_28MoglsGZnolydQ,NC,5,1
verwachting,R_28MoglsGZnolydQ,NC,6,1
manier,R_28MoglsGZnolydQ,NC,4,1
manier,R_28MoglsGZnolydQ,NC,5,0
manier,R_28MoglsGZnolydQ,NC,6,0
gras,R_28MoglsGZnolydQ,NC,4,1
gras,R_28MoglsGZnolydQ,NC,5,1
gras,R_28MoglsGZnolydQ,NC,6,1
energie,R_DD0k2MpqCZd42Nb,C,1,0
energie,R_DD0k2MpqCZd42Nb,C,2,0
energie,R_DD0k2MpqCZd42Nb,C,3,1
moeder,R_DD0k2MpqCZd42Nb,C,1,0
moeder,R_DD0k2MpqCZd42Nb,C,2,0
moeder,R_DD0k2MpqCZd42Nb,C,3,0
afbeelding,R_DD0k2MpqCZd42Nb,C,1,1
afbeelding,R_DD0k2MpqCZd42Nb,C,2,1
afbeelding,R_DD0k2MpqCZd42Nb,C,3,1
bericht,R_DD0k2MpqCZd42Nb,C,1,1
bericht,R_DD0k2MpqCZd42Nb,C,2,1
bericht,R_DD0k2MpqCZd42Nb,C,3,0
rest,R_DD0k2MpqCZd42Nb,C,1,1
rest,R_DD0k2MpqCZd42Nb,C,2,0
rest,R_DD0k2MpqCZd42Nb,C,3,0
katoen,R_DD0k2MpqCZd42Nb,NC,1,1
katoen,R_DD0k2MpqCZd42Nb,NC,2,1
katoen,R_DD0k2MpqCZd42Nb,NC,3,1
omstandigheden,R_DD0k2MpqCZd42Nb,NC,1,0
omstandigheden,R_DD0k2MpqCZd42Nb,NC,2,1
omstandigheden,R_DD0k2MpqCZd42Nb,NC,3,0
badkamer,R_DD0k2MpqCZd42Nb,NC,1,1
badkamer,R_DD0k2MpqCZd42Nb,NC,2,0
badkamer,R_DD0k2MpqCZd42Nb,NC,3,0
donderdag,R_DD0k2MpqCZd42Nb,NC,1,0
donderdag,R_DD0k2MpqCZd42Nb,NC,2,0
donderdag,R_DD0k2MpqCZd42Nb,NC,3,1
suiker,R_DD0k2MpqCZd42Nb,NC,1,0
suiker,R_DD0k2MpqCZd42Nb,NC,2,0
suiker,R_DD0k2MpqCZd42Nb,NC,3,0
klimaat,R_DD0k2MpqCZd42Nb,C,1,0
klimaat,R_DD0k2MpqCZd42Nb,C,2,0
klimaat,R_DD0k2MpqCZd42Nb,C,3,0
trein,R_DD0k2MpqCZd42Nb,C,1,1
trein,R_DD0k2MpqCZd42Nb,C,2,0
trein,R_DD0k2MpqCZd42Nb,C,3,0
gebed,R_DD0k2MpqCZd42Nb,C,1,0
gebed,R_DD0k2MpqCZd42Nb,C,2,1
gebed,R_DD0k2MpqCZd42Nb,C,3,1
kans,R_DD0k2MpqCZd42Nb,C,1,1
kans,R_DD0k2MpqCZd42Nb,C,2,0
kans,R_DD0k2MpqCZd42Nb,C,3,1
verwachting,R_DD0k2MpqCZd42Nb,C,1,1
verwachting,R_DD0k2MpqCZd42Nb,C,2,0
verwachting,R_DD0k2MpqCZd42Nb,C,3,0
deur,R_DD0k2MpqCZd42Nb,NC,1,1
deur,R_DD0k2MpqCZd42Nb,NC,2,0
deur,R_DD0k2MpqCZd42Nb,NC,3,1
burgemeester,R_DD0k2MpqCZd42Nb,NC,1,0
burgemeester,R_DD0k2MpqCZd42Nb,NC,2,0
burgemeester,R_DD0k2MpqCZd42Nb,NC,3,0
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,1,1
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,2,1
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,3,1
liefde,R_DD0k2MpqCZd42Nb,NC,1,1
liefde,R_DD0k2MpqCZd42Nb,NC,2,0
liefde,R_DD0k2MpqCZd42Nb,NC,3,1
geluk,R_DD0k2MpqCZd42Nb,NC,1,1
geluk,R_DD0k2MpqCZd42Nb,NC,2,1
geluk,R_DD0k2MpqCZd42Nb,NC,3,1
water,R_DD0k2MpqCZd42Nb,C,1,0
water,R_DD0k2MpqCZd42Nb,C,2,1
water,R_DD0k2MpqCZd42Nb,C,3,1
vuur,R_DD0k2MpqCZd42Nb,C,1,0
vuur,R_DD0k2MpqCZd42Nb,C,2,1
vuur,R_DD0k2MpqCZd42Nb,C,3,1
gras,R_DD0k2MpqCZd42Nb,C,1,1
gras,R_DD0k2MpqCZd42Nb,C,2,1
gras,R_DD0k2MpqCZd42Nb,C,3,1
honing,R_DD0k2MpqCZd42Nb,C,1,1
honing,R_DD0k2MpqCZd42Nb,C,2,1
honing,R_DD0k2MpqCZd42Nb,C,3,1
manier,R_DD0k2MpqCZd42Nb,C,1,1
manier,R_DD0k2MpqCZd42Nb,C,2,1
manier,R_DD0k2MpqCZd42Nb,C,3,1
minuut,R_DD0k2MpqCZd42Nb,NC,1,0
minuut,R_DD0k2MpqCZd42Nb,NC,2,0
minuut,R_DD0k2MpqCZd42Nb,NC,3,1
inhoud,R_DD0k2MpqCZd42Nb,NC,1,0
inhoud,R_DD0k2MpqCZd42Nb,NC,2,0
inhoud,R_DD0k2MpqCZd42Nb,NC,3,1
baas,R_DD0k2MpqCZd42Nb,NC,1,0
baas,R_DD0k2MpqCZd42Nb,NC,2,0
baas,R_DD0k2MpqCZd42Nb,NC,3,1
ogen,R_DD0k2MpqCZd42Nb,NC,1,0
ogen,R_DD0k2MpqCZd42Nb,NC,2,1
ogen,R_DD0k2MpqCZd42Nb,NC,3,0
dinsdag,R_DD0k2MpqCZd42Nb,NC,1,1
dinsdag,R_DD0k2MpqCZd42Nb,NC,2,0
dinsdag,R_DD0k2MpqCZd42Nb,NC,3,1
energie,R_DD0k2MpqCZd42Nb,C,4,0
energie,R_DD0k2MpqCZd42Nb,C,5,1
energie,R_DD0k2MpqCZd42Nb,C,6,0
moeder,R_DD0k2MpqCZd42Nb,C,4,1
moeder,R_DD0k2MpqCZd42Nb,C,5,0
moeder,R_DD0k2MpqCZd42Nb,C,6,1
afbeelding,R_DD0k2MpqCZd42Nb,C,4,1
afbeelding,R_DD0k2MpqCZd42Nb,C,5,1
afbeelding,R_DD0k2MpqCZd42Nb,C,6,1
bericht,R_DD0k2MpqCZd42Nb,C,4,1
bericht,R_DD0k2MpqCZd42Nb,C,5,1
bericht,R_DD0k2MpqCZd42Nb,C,6,1
rest,R_DD0k2MpqCZd42Nb,C,4,1
rest,R_DD0k2MpqCZd42Nb,C,5,1
rest,R_DD0k2MpqCZd42Nb,C,6,1
katoen,R_DD0k2MpqCZd42Nb,NC,4,1
katoen,R_DD0k2MpqCZd42Nb,NC,5,1
katoen,R_DD0k2MpqCZd42Nb,NC,6,1
omstandigheden,R_DD0k2MpqCZd42Nb,NC,4,0
omstandigheden,R_DD0k2MpqCZd42Nb,NC,5,0
omstandigheden,R_DD0k2MpqCZd42Nb,NC,6,0
badkamer,R_DD0k2MpqCZd42Nb,NC,4,0
badkamer,R_DD0k2MpqCZd42Nb,NC,5,1
badkamer,R_DD0k2MpqCZd42Nb,NC,6,1
donderdag,R_DD0k2MpqCZd42Nb,NC,4,1
donderdag,R_DD0k2MpqCZd42Nb,NC,5,1
donderdag,R_DD0k2MpqCZd42Nb,NC,6,1
suiker,R_DD0k2MpqCZd42Nb,NC,4,0
suiker,R_DD0k2MpqCZd42Nb,NC,5,0
suiker,R_DD0k2MpqCZd42Nb,NC,6,1
klimaat,R_DD0k2MpqCZd42Nb,C,4,0
klimaat,R_DD0k2MpqCZd42Nb,C,5,1
klimaat,R_DD0k2MpqCZd42Nb,C,6,0
trein,R_DD0k2MpqCZd42Nb,C,4,0
trein,R_DD0k2MpqCZd42Nb,C,5,1
trein,R_DD0k2MpqCZd42Nb,C,6,1
gebed,R_DD0k2MpqCZd42Nb,C,4,1
gebed,R_DD0k2MpqCZd42Nb,C,5,1
gebed,R_DD0k2MpqCZd42Nb,C,6,0
kans,R_DD0k2MpqCZd42Nb,C,4,1
kans,R_DD0k2MpqCZd42Nb,C,5,1
kans,R_DD0k2MpqCZd42Nb,C,6,1
verwachting,R_DD0k2MpqCZd42Nb,C,4,0
verwachting,R_DD0k2MpqCZd42Nb,C,5,0
verwachting,R_DD0k2MpqCZd42Nb,C,6,0
deur,R_DD0k2MpqCZd42Nb,NC,4,0
deur,R_DD0k2MpqCZd42Nb,NC,5,1
deur,R_DD0k2MpqCZd42Nb,NC,6,1
burgemeester,R_DD0k2MpqCZd42Nb,NC,4,0
burgemeester,R_DD0k2MpqCZd42Nb,NC,5,0
burgemeester,R_DD0k2MpqCZd42Nb,NC,6,1
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,4,1
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,5,1
schoonheidssalon,R_DD0k2MpqCZd42Nb,NC,6,0
liefde,R_DD0k2MpqCZd42Nb,NC,4,0
liefde,R_DD0k2MpqCZd42Nb,NC,5,1
liefde,R_DD0k2MpqCZd42Nb,NC,6,1
geluk,R_DD0k2MpqCZd42Nb,NC,4,1
geluk,R_DD0k2MpqCZd42Nb,NC,5,1
geluk,R_DD0k2MpqCZd42Nb,NC,6,1
water,R_DD0k2MpqCZd42Nb,C,4,1
water,R_DD0k2MpqCZd42Nb,C,5,0
water,R_DD0k2MpqCZd42Nb,C,6,1
vuur,R_DD0k2MpqCZd42Nb,C,4,1
vuur,R_DD0k2MpqCZd42Nb,C,5,1
vuur,R_DD0k2MpqCZd42Nb,C,6,1
gras,R_DD0k2MpqCZd42Nb,C,4,1
gras,R_DD0k2MpqCZd42Nb,C,5,1
gras,R_DD0k2MpqCZd42Nb,C,6,0
honing,R_DD0k2MpqCZd42Nb,C,4,1
honing,R_DD0k2MpqCZd42Nb,C,5,1
honing,R_DD0k2MpqCZd42Nb,C,6,1
manier,R_DD0k2MpqCZd42Nb,C,4,1
manier,R_DD0k2MpqCZd42Nb,C,5,1
manier,R_DD0k2MpqCZd42Nb,C,6,1
minuut,R_DD0k2MpqCZd42Nb,NC,4,0
minuut,R_DD0k2MpqCZd42Nb,NC,5,0
minuut,R_DD0k2MpqCZd42Nb,NC,6,0
inhoud,R_DD0k2MpqCZd42Nb,NC,4,0
inhoud,R_DD0k2MpqCZd42Nb,NC,5,1
inhoud,R_DD0k2MpqCZd42Nb,NC,6,1
baas,R_DD0k2MpqCZd42Nb,NC,4,0
baas,R_DD0k2MpqCZd42Nb,NC,5,1
baas,R_DD0k2MpqCZd42Nb,NC,6,1
ogen,R_DD0k2MpqCZd42Nb,NC,4,0
ogen,R_DD0k2MpqCZd42Nb,NC,5,1
ogen,R_DD0k2MpqCZd42Nb,NC,6,1
dinsdag,R_DD0k2MpqCZd42Nb,NC,4,0
dinsdag,R_DD0k2MpqCZd42Nb,NC,5,0
dinsdag,R_DD0k2MpqCZd42Nb,NC,6,1
inhoud,R_2SAhNfIso86kExM,C,1,0
inhoud,R_2SAhNfIso86kExM,C,2,0
inhoud,R_2SAhNfIso86kExM,C,3,0
donderdag,R_2SAhNfIso86kExM,C,1,1
donderdag,R_2SAhNfIso86kExM,C,2,0
donderdag,R_2SAhNfIso86kExM,C,3,1
dinsdag,R_2SAhNfIso86kExM,C,1,1
dinsdag,R_2SAhNfIso86kExM,C,2,0
dinsdag,R_2SAhNfIso86kExM,C,3,0
schoonheidssalon,R_2SAhNfIso86kExM,C,1,0
schoonheidssalon,R_2SAhNfIso86kExM,C,2,0
schoonheidssalon,R_2SAhNfIso86kExM,C,3,1
badkamer,R_2SAhNfIso86kExM,C,1,0
badkamer,R_2SAhNfIso86kExM,C,2,0
badkamer,R_2SAhNfIso86kExM,C,3,1
rest,R_2SAhNfIso86kExM,NC,1,0
rest,R_2SAhNfIso86kExM,NC,2,0
rest,R_2SAhNfIso86kExM,NC,3,0
klimaat,R_2SAhNfIso86kExM,NC,1,0
klimaat,R_2SAhNfIso86kExM,NC,2,1
klimaat,R_2SAhNfIso86kExM,NC,3,1
vuur,R_2SAhNfIso86kExM,NC,1,1
vuur,R_2SAhNfIso86kExM,NC,2,1
vuur,R_2SAhNfIso86kExM,NC,3,1
gebed,R_2SAhNfIso86kExM,NC,1,0
gebed,R_2SAhNfIso86kExM,NC,2,1
gebed,R_2SAhNfIso86kExM,NC,3,1
energie,R_2SAhNfIso86kExM,NC,1,0
energie,R_2SAhNfIso86kExM,NC,2,0
energie,R_2SAhNfIso86kExM,NC,3,0
omstandigheden,R_2SAhNfIso86kExM,C,1,1
omstandigheden,R_2SAhNfIso86kExM,C,2,1
omstandigheden,R_2SAhNfIso86kExM,C,3,1
liefde,R_2SAhNfIso86kExM,C,1,0
liefde,R_2SAhNfIso86kExM,C,2,0
liefde,R_2SAhNfIso86kExM,C,3,1
baas,R_2SAhNfIso86kExM,C,1,0
baas,R_2SAhNfIso86kExM,C,2,0
baas,R_2SAhNfIso86kExM,C,3,1
burgemeester,R_2SAhNfIso86kExM,C,1,0
burgemeester,R_2SAhNfIso86kExM,C,2,0
burgemeester,R_2SAhNfIso86kExM,C,3,0
suiker,R_2SAhNfIso86kExM,C,1,0
suiker,R_2SAhNfIso86kExM,C,2,1
suiker,R_2SAhNfIso86kExM,C,3,1
afbeelding,R_2SAhNfIso86kExM,NC,1,1
afbeelding,R_2SAhNfIso86kExM,NC,2,0
afbeelding,R_2SAhNfIso86kExM,NC,3,1
water,R_2SAhNfIso86kExM,NC,1,1
water,R_2SAhNfIso86kExM,NC,2,1
water,R_2SAhNfIso86kExM,NC,3,1
trein,R_2SAhNfIso86kExM,NC,1,0
trein,R_2SAhNfIso86kExM,NC,2,1
trein,R_2SAhNfIso86kExM,NC,3,1
honing,R_2SAhNfIso86kExM,NC,1,0
honing,R_2SAhNfIso86kExM,NC,2,1
honing,R_2SAhNfIso86kExM,NC,3,1
kans,R_2SAhNfIso86kExM,NC,1,1
kans,R_2SAhNfIso86kExM,NC,2,0
kans,R_2SAhNfIso86kExM,NC,3,0
deur,R_2SAhNfIso86kExM,C,1,1
deur,R_2SAhNfIso86kExM,C,2,1
deur,R_2SAhNfIso86kExM,C,3,1
geluk,R_2SAhNfIso86kExM,C,1,0
geluk,R_2SAhNfIso86kExM,C,2,1
geluk,R_2SAhNfIso86kExM,C,3,1
katoen,R_2SAhNfIso86kExM,C,1,1
katoen,R_2SAhNfIso86kExM,C,2,1
katoen,R_2SAhNfIso86kExM,C,3,1
ogen,R_2SAhNfIso86kExM,C,1,1
ogen,R_2SAhNfIso86kExM,C,2,1
ogen,R_2SAhNfIso86kExM,C,3,1
